X,Y,OBJECTID,ROAD,ROAD_NAME,COMMON_USAGE_NAME,START_SLK,END_SLK,CWY,START_TRUE_DIST,END_TRUE_DIST,NETWORK_TYPE,XSP,RA_NO,RA_NAME,LG_NO,LG_NAME,REST_AREA_TYPE,STAY_24_HOUR,REST_AREA_NAME,OWNERSHIP,INFORMATION_BOARD,SCENIC_LOOKOUT,COMMEMORATION_WAY,SURFACE,SURFACE_TYPE,SURFACE_AREA,CONSTRUCTED_SHELTER,NATURAL_SHADE,LIGHTING_PRESENT,NUMBER_OF_BINS,NUMBER_OF_TOILETS,ACCESSIBLE_TOILETS,EFFLUENT_DUMP_SITE,NUMBER_OF_TABLES,ACCESSIBLE_TABLES,ROUTE_NE_ID
128.381903581,-16.1312715899999,126692,H006,Great Northern Hwy,Great Northern Hwy,3098.77,3098.77,Single,3099.36,3099.36,State Road,Left,06,Kimberley,004,Wyndham - East Kimberley,Major Rest Area,Yes,Dunham Rest Area,Main Roads,No,No,Savannah Way,Surfaced,Single Seal,3630,Yes,No,,1,3,Yes,Yes,8,No,247653
128.425216644,-16.0088012169999,126693,H006,Great Northern Hwy,Great Northern Hwy,3113.86,3113.86,Single,3114.45,3114.45,State Road,Right,06,Kimberley,004,Wyndham - East Kimberley,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
115.925102822,-32.204294019,126694,H038,Thomas Rd,Thomas Rd,14.28,14.28,Single,14.28,14.28,State Road,Left,07,Metropolitan,108,Serpentine - Jarrahdale,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,,,,No,No,,0,0,No,No,0,No,247854
119.055885855,-23.11153465,126695,H006,Great Northern Hwy,Great Northern Hwy,1248.86,1248.86,Single,1241.7,1241.7,State Road,Left,11,Pilbara,812,East Pilbara,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247653
119.195410309,-23.139983322,126696,H006,Great Northern Hwy,Great Northern Hwy,1233.46,1233.46,Single,1226.3,1226.3,State Road,Right,11,Pilbara,812,East Pilbara,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247653
119.184233275,-23.135646395,126697,H006,Great Northern Hwy,Great Northern Hwy,1234.7,1234.7,Single,1227.54,1227.54,State Road,Left,11,Pilbara,812,East Pilbara,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247653
115.255110864,-33.675480496,126698,H043,Bussell Hwy,Busselton Bypa,59,59,Left,58.7,58.7,State Road,Left,02,South West,205,Busselton (C),Minor Rest Area,No,,Shared,Yes,No,N,Surfaced,Asphalt Dense Graded,,No,Yes,,1,0,No,No,2,No,247595
116.1921932,-31.7943537259999,126699,H033,Toodyay Rd,Toodyay Rd,18.88,18.88,Single,18.88,18.88,State Road,Right,07,Metropolitan,109,Swan (C),Minor Rest Area,No,,Other,Yes,No,,,,,Yes,No,,1,0,No,No,1,No,247859
116.260501888,-30.852314846,126700,H006,Great Northern Hwy,Great Northern Hwy,128.8,128.8,Single,124.83,124.83,State Road,Right,08,Wheatbelt,517,Victoria Plains,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,2000,No,No,,2,0,No,No,0,No,247653
116.240952549,-30.8890101119999,126701,H006,Great Northern Hwy,Great Northern Hwy,124.15,124.15,Single,120.18,120.18,State Road,Right,08,Wheatbelt,517,Victoria Plains,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,550,No,Yes,,2,0,No,No,1,Yes,247653
118.450223565,-20.5481695679999,126702,H006,Great Northern Hwy,Great Northern Hwy,1579.85,1579.85,Single,1572.64,1572.64,State Road,Right,11,Pilbara,813,Port Hedland (T),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,0,No,247653
118.324409132,-20.688585463,126703,H007,North West Coastal Hwy,North West Coastal Hwy,1281.31,1281.31,Single,1277.01,1277.01,State Road,Right,11,Pilbara,813,Port Hedland (T),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,1,0,No,No,0,No,247803
119.952851067,-33.58694853,126704,H008,South Coast Hwy,South Coast Hwy,280.83,280.83,Single,280.67,280.67,State Road,Right,01,Great Southern,610,Ravensthorpe,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247842
121.813220995,-33.651679397,126705,H010,Coolgardie Esperance Hwy,Coolgardie Esperance Hwy,343.11,343.11,Single,343.03,343.03,State Road,Right,05,Goldfields - Esperance,604,Esperance,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,600,No,No,,0,0,No,No,0,No,247618
115.512218544,-22.1103697739999,126706,M049,Onslow,Onslow Rd,5.13,5.13,Single,5.13,5.13,State Road,Left,11,Pilbara,811,Ashburton,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,1,0,No,No,0,No,247810
128.0520882,-17.335763124,126707,H006,Great Northern Hwy,Great Northern Hwy,2940.15,2940.15,Single,2940.65,2940.65,State Road,Right,06,Kimberley,002,Halls Creek,Minor Rest Area,No,Muluks Rest,Main Roads,No,No,Savannah Way,Surfaced,Single Seal,,Yes,No,,,,No,No,0,No,247653
120.316594224,-33.6005885289999,126708,H008,South Coast Hwy,South Coast Hwy,316.76,316.76,Single,317.39,317.39,State Road,Left,01,Great Southern,610,Ravensthorpe,Minor Rest Area,No,,Main Roads,No,No,,,,,No,No,,1,0,No,No,0,No,247842
119.72099762,-33.2240895109999,126709,H052,Brookton Hwy,Newdegate Ravensthorpe Rd,452.21,452.21,Single,448.8,448.8,State Road,Left,08,Wheatbelt,311,Lake Grace,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247583
120.347480367,-33.595882908,126710,H008,South Coast Hwy,South Coast Hwy,319.76,319.76,Single,320.39,320.39,State Road,Left,01,Great Southern,610,Ravensthorpe,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247842
116.190765602,-32.1493196119999,126711,H052,Brookton Hwy,Brookton Hwy,21.46,21.46,Single,21.42,21.42,State Road,Right,07,Metropolitan,101,Armadale (C),Minor Rest Area,No,Lesley-Dec Recreational Site,Other,No,No,,Unsurfaced,,,No,No,,0,0,No,No,0,No,247583
116.191934439,-32.149954599,126712,H052,Brookton Hwy,Brookton Hwy,21.59,21.59,Single,21.55,21.55,State Road,Left,07,Metropolitan,101,Armadale (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247583
116.777306985,-20.795474417,126713,H007,North West Coastal Hwy,North West Coastal Hwy,1098.65,1098.65,Single,1094.35,1094.35,State Road,Left,11,Pilbara,814,Karratha (C),Roadhouse,Yes,Private Karratha,Other,No,No,,Surfaced,,,Yes,Yes,Powered Site,1,1,Yes,No,1,Yes,247803
121.372769126,-29.010039412,126714,H049,Goldfields Hwy,Goldfields Hwy,293.9,293.9,Single,293.63,293.63,State Road,Left,05,Goldfields - Esperance,608,Leonora,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,5000,No,No,,4,0,No,No,0,No,247645
120.717519472,-27.9515318529999,126715,H049,Goldfields Hwy,Goldfields Hwy,437.67,437.67,Single,437.4,437.4,State Road,Right,05,Goldfields - Esperance,608,Leonora,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,3100,No,No,,2,0,No,No,0,No,247645
120.867660186,-31.012896215,126716,H005,Great Eastern Hwy,Great Eastern Hwy,523.74,523.74,Single,523.57,523.57,State Road,Right,05,Goldfields - Esperance,602,Coolgardie,Minor Rest Area,No,Bullabulling Pub,Main Roads,No,No,,Surfaced,Two Coat Seal,1450,No,No,,1,0,No,No,0,No,247651
115.855600478,-33.616631932,126717,H009,South Western Hwy,South Western Hwy,192.02,192.02,Single,191.8,191.8,State Road,Right,02,South West,217,Donnybrook - Balingup,Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,2,0,No,No,0,No,247846
118.009360569,-22.193608372,126718,M029,Nanutarra Munjina,Nanutarra Munjina Rd,337.41,337.41,Single,337.24,337.24,State Road,Right,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247800
127.748468063,-15.7516011929999,126719,M012,Gibb River,Gibb River Wyndham Rd,566.26,566.26,Single,566.26,566.26,State Road,Left,06,Kimberley,004,Wyndham - East Kimberley,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,,,No,No,,No,247644
118.391901524,-34.0050259509999,126720,M005,Broomehill Jerramungup,Gnowangerup Jerramungup Rd,78.57,78.57,Single,78.66,78.66,State Road,Left,01,Great Southern,307,Gnowangerup,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247585
115.676726599,-33.3283246249999,126721,H059,Willinge Dr,Willinge Dr,0.88,0.88,Single,0.88,0.88,State Road,Right,02,South West,204,Bunbury (C),Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Asphalt Dense Graded,,No,No,,0,0,No,No,0,No,246336097
115.08868569,-21.772808363,126722,M049,Onslow,Onslow Rd,63.85,63.85,Single,63.85,63.85,State Road,Left,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,,,No,No,,2,,No,No,,No,247810
115.089974866,-21.7682675629999,126723,M049,Onslow,Onslow Rd,64.37,64.37,Single,64.37,64.37,State Road,Right,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,,,No,No,,2,,No,No,,No,247810
115.727085583,-33.474720528,126724,H009,South Western Hwy,South Western Hwy,169.26,169.26,Single,169.04,169.04,State Road,Left,02,South West,206,Capel,Minor Rest Area,No,,Shared,Yes,No,,Surfaced,Single Seal,,Yes,Yes,,1,0,No,No,2,Yes,247846
115.135688282,-30.6509075289999,126725,M045,Indian Ocean Dr,Indian Ocean Dr,125.32,125.32,Single,125.32,125.32,State Road,Left,14,Mid West-Gascoyne,504,Dandaragan,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1098,Yes,No,,2,0,No,No,1,Yes,247614
123.751649449,-32.423824698,126726,H003,Eyre Hwy,Eyre Hwy,205.03,205.03,Single,204.79,204.79,State Road,Right,05,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1150,No,No,,2,0,No,No,1,No,247631
118.496826093,-33.3567667519999,126727,M001,Albany Lake Grace,Pingrup Lake Grace Rd,200.14,200.14,Single,199.59,199.59,State Road,Right,01,Great Southern,309,Kent,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247560
125.952195407,-18.733780754,126728,H006,Great Northern Hwy,Great Northern Hwy,2601.41,2601.41,Single,2609.94,2609.94,State Road,Left,06,Kimberley,003,Derby - West Kimberley,Heavy Vehicle Rest Area,No,,Main Roads,No,No,Savannah Way,Surfaced,Single Seal,,No,No,,,,No,No,,No,247653
117.707046492,-20.927577377,126729,H007,North West Coastal Hwy,North West Coastal Hwy,1205.64,1205.64,Single,1201.34,1201.34,State Road,Right,11,Pilbara,814,Karratha (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,0,No,247803
119.996737947,-22.085911328,126730,M030,Marble Bar,Marble Bar Rd,158.99,158.99,Single,161.73,161.73,State Road,Right,11,Pilbara,812,East Pilbara,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247781
127.487912057,-18.3638480129999,126731,H006,Great Northern Hwy,Great Northern Hwy,2786.76,2786.76,Single,2795.29,2795.29,State Road,Left,06,Kimberley,002,Halls Creek,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
115.691395509,-22.4327338859999,126732,M029,Nanutarra Munjina,Nanutarra Munjina Rd,20.46,20.46,Single,20.46,20.46,State Road,Left,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247800
116.030710438,-29.267773044,126733,M039,Wubin Mullewa,Mullewa Wubin Rd,117.75,117.75,Single,117.73,117.73,State Road,Right,14,Mid West-Gascoyne,511,Morawa,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,2000,No,Yes,,2,0,No,No,0,No,247883
123.81044316,-17.365039434,126734,M012,Gibb River,Derby Gibb River Rd,15.74,15.74,Single,15.74,15.74,State Road,Left,06,Kimberley,003,Derby - West Kimberley,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,,,No,No,,No,247644
121.166510485,-28.406978135,126735,H049,Goldfields Hwy,Goldfields Hwy,366.97,366.97,Single,366.7,366.7,State Road,Right,05,Goldfields - Esperance,608,Leonora,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247645
117.222776656,-29.4079201919999,126736,H006,Great Northern Hwy,Great Northern Hwy,357.03,357.03,Single,351.82,351.82,State Road,Left,14,Mid West-Gascoyne,707,Yalgoo,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1100,No,No,,1,0,No,No,0,No,247653
121.181073812,-29.5659041929999,126737,H049,Goldfields Hwy,Goldfields Hwy,226.28,226.28,Single,226.01,226.01,State Road,Left,05,Goldfields - Esperance,609,Menzies,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247645
116.312278295,-34.337401782,126738,M024,Muir,Muir Hwy,21.24,21.24,Single,21.24,21.24,State Road,Right,02,South West,213,Manjimup,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,0,0,No,No,0,No,247796
113.919223854,-22.901655304,126739,H048,Minilya Exmouth Rd,Minilya Exmouth Rd,101.96,101.96,Single,101.96,101.96,State Road,Right,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,855,No,No,,1,0,No,No,0,No,247789
115.753495001,-33.3999346059999,126740,M052,Boyanup Picton,Boyanup Picton Rd,9.82,9.82,Single,9.82,9.82,State Road,Right,02,South West,208,Dardanup,Minor Rest Area,No,,Other,Yes,No,,Surfaced,Single Seal,,Yes,Yes,,1,0,No,No,1,Yes,247577
121.469717025,-30.704106048,126741,H049,Goldfields Hwy,Goldfields Hwy,80.55,80.55,Single,80.28,80.28,State Road,Right,05,Goldfields - Esperance,605,Kalgoorlie - Boulder (C),Minor Rest Area,No,,Main Roads,Yes,No,,Unsurfaced,,,Yes,Yes,,1,0,No,No,2,No,247645
118.227669879,-31.667806022,126742,M041,York Merredin,Bruce Rock Merredin Rd,170.74,170.74,Single,170.61,170.61,State Road,Left,08,Wheatbelt,414,Merredin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,600,No,No,,1,0,No,No,0,No,247884
119.418224235,-20.7657937819999,126743,M030,Marble Bar,Marble Bar Rd,367.65,367.65,Single,369.34,369.34,State Road,Right,11,Pilbara,812,East Pilbara,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247781
119.786521081,-33.6503292259999,126744,H008,South Coast Hwy,South Coast Hwy,263.22,263.22,Single,263.06,263.06,State Road,Right,01,Great Southern,610,Ravensthorpe,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247842
117.662968021,-31.168824651,126745,M016,Goomalling Merredin,Nungarin Wyalkatchem Rd,86.09,86.09,Single,86.09,86.09,State Road,Left,08,Wheatbelt,413,Trayning,Minor Rest Area,No,,Main Roads,Yes,No,,Unsurfaced,,1000,Yes,Yes,,3,1,Yes,No,1,No,247647
121.264725445,-19.678320061,126746,H006,Great Northern Hwy,Great Northern Hwy,1897.21,1897.21,Single,1905.74,1905.74,State Road,Right,06,Kimberley,001,Broome,Minor Rest Area,No,,Main Roads,No,No,Warlu Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
116.309254126,-28.383424373,126747,H050,Geraldton Mt Magnet Rd,Geraldton Mt Magnet Rd,177.15,177.15,Single,177.49,177.49,State Road,Left,14,Mid West-Gascoyne,707,Yalgoo,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Unsurfaced,,480,No,No,,2,0,No,No,0,No,247642
117.016168897,-28.318891584,126748,H050,Geraldton Mt Magnet Rd,Geraldton Mt Magnet Rd,247.31,247.31,Single,247.65,247.65,State Road,Left,14,Mid West-Gascoyne,707,Yalgoo,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,647,No,Yes,,1,0,No,No,0,No,247642
115.982227227,-32.4552353029999,126749,H009,South Western Hwy,South Western Hwy,34.9,34.9,Single,34.9,34.9,State Road,Left,07,Metropolitan,108,Serpentine - Jarrahdale,Minor Rest Area,No,,Main Roads,No,No,,,,,No,No,,4,0,No,No,0,No,247846
118.622082521,-20.967121564,126750,H006,Great Northern Hwy,Great Northern Hwy,1528.08,1528.08,Single,1520.97,1520.97,State Road,Right,11,Pilbara,813,Port Hedland (T),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,0,No,247653
114.569435393,-26.695247116,126751,H007,North West Coastal Hwy,North West Coastal Hwy,247.95,247.95,Single,246.21,246.21,State Road,Left,14,Mid West-Gascoyne,804,Shark Bay,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1050,No,No,,2,0,No,No,0,No,247803
116.47587715,-33.421239875,126752,M037,Collie Lake King,Coalfields Rd,68.78,68.78,Single,34.1,34.1,State Road,Left,08,Wheatbelt,316,West Arthur,Heavy Vehicle Rest Area,Yes,,Main Roads,No,No,,Surfaced,,,No,Yes,,2,,No,No,,No,247616
121.20007292,-30.224134394,126753,H049,Goldfields Hwy,Goldfields Hwy,141.84,141.84,Single,141.57,141.57,State Road,Right,05,Goldfields - Esperance,605,Kalgoorlie - Boulder (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,3750,Yes,No,,2,0,No,No,1,No,247645
115.936216153,-21.5930985439999,126754,H007,North West Coastal Hwy,North West Coastal Hwy,961.58,961.58,Single,957.38,957.38,State Road,Right,11,Pilbara,811,Ashburton,Minor Rest Area,No,Pannawonica Turnoff,Main Roads,No,No,,Surfaced,Single Seal,2480,No,No,,3,,No,No,,No,247803
128.17305899,-17.1340128269999,126755,H006,Great Northern Hwy,Great Northern Hwy,2967.23,2967.23,Single,2967.73,2967.73,State Road,Left,06,Kimberley,002,Halls Creek,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
120.434493617,-27.087841769,126756,H049,Goldfields Hwy,Goldfields Hwy,545.88,545.88,Single,545.61,545.61,State Road,Right,05,Goldfields - Esperance,706,Wiluna,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1650,No,No,,2,0,No,No,0,No,247645
116.834391346,-34.4693869459999,126757,M024,Muir,Muir Hwy,78.64,78.64,Single,78.21,78.21,State Road,Left,01,Great Southern,304,Cranbrook,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247796
120.431097516,-19.9236801829999,126758,H006,Great Northern Hwy,Great Northern Hwy,1802.24,1802.24,Single,1810.77,1810.77,State Road,Left,11,Pilbara,001,Broome,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247653
116.381167368,-31.7978097659999,126759,H005,Great Eastern Hwy,Great Eastern Hwy,59.69,59.69,Single,59.49,59.49,State Road,Right,08,Wheatbelt,421,Northam,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,300,No,Yes,,1,0,No,No,0,No,247651
114.101804044,-22.069464484,126760,H048,Minilya Exmouth Rd,Minilya Exmouth Rd,200.55,200.55,Single,200.55,200.55,State Road,Left,14,Mid West-Gascoyne,806,Exmouth,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,977,No,No,,2,0,No,No,0,No,247789
115.02992066,-33.796846226,126761,M043,Caves,Caves Rd,42.14,42.14,Single,42.14,42.14,State Road,Right,02,South West,205,Busselton (C),Minor Rest Area,No,,Main Roads,Yes,No,,Surfaced,Single Seal,,No,Yes,,0,0,No,No,1,Yes,247606
118.842153536,-23.047002404,126762,H006,Great Northern Hwy,Great Northern Hwy,1273.3,1273.3,Single,1266.14,1266.14,State Road,Right,11,Pilbara,812,East Pilbara,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247653
119.72679773,-23.323404388,126763,H006,Great Northern Hwy,Great Northern Hwy,1170.52,1170.52,Single,1163.36,1163.36,State Road,Left,11,Pilbara,812,East Pilbara,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,2,0,No,No,1,Yes,247653
121.778128569,-18.8543584609999,126764,H006,Great Northern Hwy,Great Northern Hwy,2006.22,2006.22,Single,2014.75,2014.75,State Road,Left,06,Kimberley,001,Broome,Heavy Vehicle Rest Area,No,,Main Roads,No,No,Warlu Way,Surfaced,Single Seal,,No,No,,,,No,No,,No,247653
117.042716199,-33.345968913,126765,M037,Collie Lake King,Arthur Rd,127.85,127.85,Single,92.9,92.9,State Road,Left,08,Wheatbelt,316,West Arthur,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,0,0,No,No,0,No,247616
121.433947871,-30.7915029,126766,H041,Anzac Dr,Anzac Dr,0.99,0.99,Single,0.99,0.99,State Road,Left,05,Goldfields - Esperance,605,Kalgoorlie - Boulder (C),Minor Rest Area,No,ANZAC DRIVE MEMORIAL,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247568
115.667587075,-33.342311453,126767,H057,Forrest Hwy,Robertson Dr,94.89,94.89,Left,94.89,94.89,State Road,Left,02,South West,204,Bunbury (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Asphalt Dense Graded,,No,Yes,,3,0,No,No,0,No,204963193
126.385111588,-18.781060275,126768,H006,Great Northern Hwy,Great Northern Hwy,2648.99,2648.99,Single,2657.52,2657.52,State Road,Right,06,Kimberley,002,Halls Creek,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
116.463960146,-33.2022421149999,126769,M066,Collie Williams,Collie Williams Rd,35.43,35.43,Single,35.43,35.43,State Road,Left,08,Wheatbelt,430,Williams,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,0,0,No,No,0,No,202377709
115.465331519,-30.596232576,126770,H004,Brand Hwy,Brand Hwy,127.37,127.37,Single,124.66,124.66,State Road,Left,14,Mid West-Gascoyne,504,Dandaragan,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1200,No,No,,2,0,No,No,0,No,247578
120.904904632,-28.103407089,126771,H049,Goldfields Hwy,Goldfields Hwy,412.15,412.15,Single,411.88,411.88,State Road,Left,05,Goldfields - Esperance,608,Leonora,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247645
115.514284923,-30.720472403,126772,H004,Brand Hwy,Brand Hwy,111.98,111.98,Single,109.27,109.27,State Road,Right,14,Mid West-Gascoyne,504,Dandaragan,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1100,No,No,,2,0,No,No,0,No,247578
114.614369829,-26.815592669,126773,H007,North West Coastal Hwy,North West Coastal Hwy,233.87,233.87,Single,232.13,232.13,State Road,Right,14,Mid West-Gascoyne,804,Shark Bay,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1312,No,Yes,,4,0,No,No,1,No,247803
115.47137108,-30.338799453,126774,H004,Brand Hwy,Brand Hwy,157.68,157.68,Single,154.97,154.97,State Road,Left,14,Mid West-Gascoyne,504,Dandaragan,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1481,No,Yes,,2,0,No,No,0,No,247578
121.874251992,-28.8203259279999,126775,M022,Leonora Laverton,Leonora Laverton Rd,56.74,56.74,Single,56.74,56.74,State Road,Left,05,Goldfields - Esperance,607,Laverton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247775
116.821001038,-30.004157671,126776,H006,Great Northern Hwy,Great Northern Hwy,276.04,276.04,Single,270.67,270.67,State Road,Right,14,Mid West-Gascoyne,503,Dalwallinu,Minor Rest Area,No,Jibberding,Main Roads,No,No,,Unsurfaced,,2274,No,Yes,,0,0,No,No,0,No,247653
114.900932155,-29.1289825059999,126777,H004,Brand Hwy,Brand Hwy,318.72,318.72,Single,316.57,316.57,State Road,Right,14,Mid West-Gascoyne,508,Irwin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1650,No,Yes,,2,0,No,No,0,No,247578
115.1413794,-29.580931194,126778,H004,Brand Hwy,Brand Hwy,254.9,254.9,Single,252.94,252.94,State Road,Left,14,Mid West-Gascoyne,508,Irwin,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,,No,No,,2,0,No,No,0,No,247578
114.602898224,-22.988258647,126779,M007,Burkett,Burkett Rd,0.08,0.08,Single,0.08,0.08,State Road,Left,14,Mid West-Gascoyne,806,Exmouth,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,262,No,No,,1,0,No,No,0,No,247587
116.088943252,-33.873592318,126780,H009,South Western Hwy,South Western Hwy,231.37,231.37,Single,231,231,State Road,Right,02,South West,203,Bridgetown - Greenbushes,Major Rest Area,No,,Main Roads,No,No,,,,,No,Yes,,2,0,No,No,0,No,247846
118.856488533,-31.370379922,126781,H005,Great Eastern Hwy,Great Eastern Hwy,317.41,317.41,Single,317.83,317.83,State Road,Left,08,Wheatbelt,611,Yilgarn,Minor Rest Area,No,Bodallin Twon,Main Roads,No,No,,Unsurfaced,,350,Yes,Yes,,3,1,Yes,No,1,Yes,247651
